gvkey,year,lobbying,elobbying,green_lobbying,brown_lobbying
021916,2017,30000,0,0,0
021916,2018,190000,0,0,0
021916,2019,120000,0,0,0
021916,2020,40000,0,0,0
022000,2014,150000,0,0,0
022000,2015,280000,0,0,0
022000,2016,360000,0,0,0
022000,2017,360000,0,0,0
022000,2018,360000,0,0,0
022000,2019,240000,0,0,0
022000,2020,240000,0,0,0
022035,2018,60000,0,0,0
022035,2019,180000,0,0,0
022035,2020,145500,0,0,0
022039,2020,90000,0,0,0
022059,2008,5000,0,0,0
022059,2009,85000,0,0,0
022059,2010,165000,0,0,0
022086,2011,57500,0,0,0
022086,2012,80000,0,0,0
022086,2013,60000,0,0,0
022086,2014,20000,0,0,0
022086,2015,200000,0,0,0
022086,2016,140000,0,0,0
022086,2017,160000,0,0,0
022086,2018,190000,0,0,0
022086,2019,180000,0,0,0
022086,2020,120000,0,0,0
022119,2020,90000,0,0,0
022165,2019,520000,0,0,0
022177,2005,10000,0,0,0
022177,2006,5000,0,0,0
022207,2001,20000,0,0,0
022207,2002,40000,0,0,0
022207,2003,40000,0,0,0
022207,2004,40000,0,0,0
022207,2005,60000,0,0,0
022207,2006,80000,0,0,0
022207,2007,60000,0,0,0
022207,2008,80000,0,0,0
022207,2009,190000,0,0,0
022207,2010,740000,0,0,0
022207,2011,580000,0,0,0
022207,2012,610000,0,0,0
022207,2013,490000,0,0,0
022207,2014,450000,0,0,0
022207,2015,480000,0,0,0
022207,2016,430000,0,0,0
022207,2017,420000,0,0,0
022207,2018,430000,0,0,0
022207,2019,420000,0,0,0
022207,2020,400000,30000,0,0
022221,1999,120000,0,0,0
022221,2000,120000,0,0,0
022221,2001,80000,0,0,0
022221,2002,40000,0,0,0
022221,2003,40000,0,0,0
022221,2004,25000,0,0,0
022221,2005,10000,0,0,0
022230,2016,100000,0,0,0
022230,2017,200000,0,0,0
022260,2000,160000,0,0,0
022260,2001,260000,0,0,0
022260,2002,160000,0,0,0
022260,2003,165000,0,0,0
022260,2004,155000,0,0,0
022260,2005,305000,0,0,0
022260,2011,460000,0,0,0
022260,2012,460000,0,0,0
022260,2013,460000,0,0,0
022260,2014,520000,18571.42857142857,0,0
022260,2015,520000,0,0,0
022260,2016,620000,0,0,0
022260,2017,645000,0,0,0
022260,2018,520000,0,0,0
022260,2019,1900000,125000,0,0
022260,2020,2950000,1400000,0,0
022325,1999,15000,0,0,0
022325,2000,25000,0,0,0
022325,2001,40000,0,0,0
022325,2002,40000,0,0,0
022325,2003,40000,0,0,0
022325,2004,40000,0,0,0
022325,2005,40000,0,0,0
022325,2006,40000,0,0,0
022325,2007,20000,0,0,0
022325,2015,205000,0,0,0
022343,2017,120000,0,0,0
022373,2009,160000,0,0,0
022373,2010,120000,0,0,0
022373,2012,75000,0,0,0
022373,2013,40000,0,0,0
022373,2014,40000,0,0,0
022373,2015,40000,0,0,0
022373,2016,50000,0,0,0
022373,2017,150000,0,0,0
022373,2018,140000,0,0,0
022373,2019,80000,0,0,0
022373,2020,80000,0,0,0
022447,2000,70000,60000,0,0
022447,2001,120000,80000,0,0
022447,2002,65000,29047.61904761905,0,0
022447,2005,110000,80000,40000,10000
022447,2006,340000,170000,0,0
022447,2007,320000,160000,0,0
022447,2008,240000,120000,0,0
022461,2006,100000,0,0,0
022461,2007,120000,0,0,0
022461,2008,30000,0,0,0
022461,2011,20000,0,0,0
022461,2012,20000,0,0,0
022461,2013,20000,0,0,0
022461,2014,20000,0,0,0
022461,2015,20000,0,0,0
022461,2016,20000,0,0,0
022496,2004,540000,540000,0,540000
022496,2007,105000,105000,0,0
022496,2008,35000,20000,0,0
022632,2009,60000,0,0,0
022632,2010,20000,0,0,0
022632,2011,20000,0,0,0
022632,2012,20000,0,0,0
022632,2013,20000,0,0,0
022632,2014,20000,0,0,0
022632,2015,20000,0,0,0
022632,2016,20000,0,0,0
022632,2017,35000,0,0,0
022632,2018,245000,0,0,0
022632,2019,45000,0,0,0
022632,2020,190000,0,0,0
022650,2008,15000,15000,0,0
022650,2009,5000,5000,0,0
022650,2010,15000,15000,0,15000
022650,2012,30000,30000,0,30000
022653,2016,390000,234000,0,0
022653,2017,454000,167533.3333333333,0,0
022653,2018,501000,134833.3333333333,0,102333.3333333333
022653,2019,520000,34027.77777777778,0,34027.77777777778
022653,2020,645000,44909.09090909091,0,28909.09090909091
022668,1999,60000,60000,0,0
022668,2000,220000,220000,0,0
022668,2001,400000,400000,0,180000
022668,2002,15000,15000,0,5000
022668,2003,10000,10000,0,10000
022704,2016,40000,0,0,0
022704,2017,10000,0,0,0
022709,2015,60000,0,0,0
022709,2016,160000,0,0,0
022709,2017,650000,0,0,0
022709,2018,1290000,0,0,0
022713,2015,110000,0,0,0
022713,2016,100000,0,0,0
022713,2017,20000,0,0,0
022718,2006,75000,0,0,0
022718,2007,165000,0,0,0
022734,2015,787500,7187.5,0,7187.5
022741,2015,180000,95000,0,0
022741,2016,630000,275000,150000,0
022741,2017,810000,308333.3333333333,0,0
022741,2018,875000,279000,0,25000
022741,2019,1920000,535666.6666666666,0,80000
022741,2020,1250000,623392.8571428572,0,86250
022794,2003,25000,0,0,0
022794,2009,30000,30000,0,0
022815,1999,120000,0,0,0
022815,2000,165000,0,0,0
022815,2001,205000,0,0,0
022815,2002,120000,0,0,0
022815,2003,180000,0,0,0
022815,2004,190000,0,0,0
022815,2005,320000,0,0,0
022815,2006,188000,0,0,0
022815,2007,98000,0,0,0
022815,2008,160000,0,0,0
022815,2009,280000,0,0,0
022815,2010,440000,0,0,0
022815,2011,1490000,0,0,0
022815,2012,730000,0,0,0
022815,2013,600000,0,0,0
022815,2014,680000,0,0,0
022815,2015,760000,0,0,0
022815,2016,180000,0,0,0
022815,2017,200000,0,0,0
022815,2018,505000,50000,0,50000
022815,2019,850000,110000,0,55000
022815,2020,820000,0,0,0
022867,2015,35000,0,0,0
022867,2017,140000,0,0,0
022867,2018,160000,0,0,0
022867,2019,215500,0,0,0
022867,2020,325000,43000,0,0
023027,2010,15000,0,0,0
023027,2011,100000,0,0,0
023027,2012,60000,0,0,0
023027,2013,35000,0,0,0
023027,2014,15000,0,0,0
023027,2015,55000,0,0,0
023027,2016,30000,0,0,0
023027,2018,20000,0,0,0
023027,2019,30000,0,0,0
023071,2018,60000,0,0,0
023071,2019,200000,0,0,0
023071,2020,200000,0,0,0
023083,2020,240000,80000,0,80000
023084,2018,170000,100000,100000,0
023084,2019,120000,30000,30000,0
023084,2020,5000,5000,5000,0
023093,2016,5000,0,0,0
023093,2017,170000,0,0,0
023093,2018,175000,0,0,0
023093,2019,105000,0,0,0
023093,2020,95000,0,0,0
023109,2015,30000,0,0,0
023109,2018,65000,0,0,0
023109,2019,40000,0,0,0
023109,2020,100000,0,0,0
023208,2020,240000,0,0,0
023220,1999,485000,0,0,0
023220,2000,540000,0,0,0
023220,2001,570000,0,0,0
023220,2002,1090000,450000,0,0
023220,2003,1325000,476000,0,0
023220,2004,1335000,212000,0,0
023220,2005,1685000,271666.6666666666,0,0
023220,2006,1767500,273333.3333333333,0,0
023220,2007,2900000,478785.7142857143,22500,0
023220,2008,3145000,1176071.428571429,40000,0
023220,2009,2105000,744000,40000,0
023220,2010,495000,50000,10000,0
023220,2011,455000,20000,0,0
023220,2012,220000,20000,0,0
023220,2013,220000,20000,0,0
023220,2014,220000,70000,0,50000
023220,2016,100000,0,0,0
023220,2017,606000,0,0,0
023224,1999,40000,0,0,0
023238,2016,240000,44000,0,0
023238,2017,210000,0,0,0
023238,2018,270000,10000,0,10000
023238,2019,290000,0,0,0
023238,2020,405000,0,0,0
023245,2015,40000,11666.66666666667,0,0
023245,2016,80000,36666.66666666666,0,0
023245,2017,80000,26666.66666666666,0,0
023245,2018,80000,40000,0,0
023245,2019,80000,40000,0,0
023245,2020,80000,40000,0,0
023252,2014,30000,0,0,0
023276,1999,140000,0,0,0
023276,2000,120000,0,0,0
023335,2015,70000,0,0,0
023335,2016,85000,0,0,0
023335,2017,130000,0,0,0
023335,2018,20000,0,0,0
023358,2020,50000,0,0,0
023432,2015,120000,0,0,0
023432,2016,120000,0,0,0
023432,2017,390000,0,0,0
023432,2018,440000,0,0,0
023432,2019,180000,0,0,0
023432,2020,160000,0,0,0
023466,1999,80000,36666.66666666666,0,0
023466,2000,10000,5000,0,0
023466,2001,10000,5000,0,0
023485,2004,50000,0,0,0
023485,2005,20000,0,0,0
023485,2013,60000,60000,0,60000
023485,2014,120000,60000,0,60000
023485,2015,190000,75000,0,75000
023485,2016,160000,100000,0,100000
023485,2017,160000,160000,0,160000
023485,2018,70000,70000,0,30000
023540,2017,100000,0,0,0
023540,2018,10000,0,0,0
023553,2002,185000,54545.45454545454,0,0
023553,2005,60000,0,0,0
023553,2006,60000,0,0,0
023553,2007,465000,0,0,0
023553,2008,480000,0,0,0
023553,2009,480000,0,0,0
023555,2016,100000,0,0,0
023555,2017,10000,0,0,0
023592,1999,1585000,0,0,0
023592,2000,1980000,0,0,0
023592,2001,3165000,0,0,0
023592,2002,3460000,0,0,0
023592,2003,5440000,0,0,0
023592,2004,2576600,0,0,0
023714,2000,10000,0,0,0
023714,2001,25000,0,0,0
023714,2002,40000,1333.333333333333,0,0
023714,2003,80000,0,0,0
023714,2004,120000,0,0,0
023714,2005,80000,0,0,0
023714,2006,80000,0,0,0
023714,2007,80000,0,0,0
023714,2008,160000,0,0,0
023714,2009,80000,0,0,0
023714,2010,60000,0,0,0
023714,2011,50000,0,0,0
023714,2012,40000,0,0,0
023714,2013,40000,0,0,0
023714,2014,40000,0,0,0
023714,2015,40000,0,0,0
023714,2016,25000,0,0,0
023714,2017,45000,0,0,0
023714,2018,20000,0,0,0
023714,2019,20000,0,0,0
023714,2020,55000,0,0,0
023767,2003,220000,0,0,0
023767,2004,340000,0,0,0
023767,2005,65000,0,0,0
023810,2009,45000,0,0,0
023810,2010,35000,0,0,0
023812,2012,60000,0,0,0
023812,2013,170000,0,0,0
023812,2014,157000,0,0,0
023812,2015,350000,0,0,0
023812,2016,540000,0,0,0
023812,2017,1130000,0,0,0
023812,2018,935000,0,0,0
023812,2019,1710000,0,0,0
023812,2020,2160000,0,0,0
023820,1999,1365000,0,0,0
023820,2000,1975000,0,0,0
023827,2015,100000,100000,0,0
023856,2015,240000,0,0,0
023856,2016,240000,0,0,0
023856,2017,260000,0,0,0
023856,2018,330000,0,0,0
023856,2019,500000,0,0,0
023865,2015,230000,175000,0,35000
023865,2016,300000,171666.6666666667,0,100000
023865,2017,260000,155000,0,90000
023865,2020,155000,75000,0,0
023877,1999,420000,0,0,0
023877,2000,450000,0,0,0
023877,2001,460000,0,0,0
023877,2002,400000,0,0,0
023877,2003,550000,0,0,0
023877,2004,550000,0,0,0
023877,2005,600000,0,0,0
023877,2006,410000,0,0,0
023877,2007,790000,0,0,0
023877,2008,770000,0,0,0
023877,2009,740000,0,0,0
023877,2010,210000,0,0,0
023898,2001,40000,40000,0,0
023898,2005,30000,20000,0,0
023898,2006,183000,45750,0,0
023898,2007,194000,93000,0,82500
023898,2008,890000,445000,0,252500
023898,2009,850000,423333.3333333333,0,250000
023898,2010,1130000,696666.6666666666,193333.3333333333,227500
023898,2011,860000,575833.3333333333,10000,404166.6666666666
023898,2012,870000,620916.6666666667,0,468750
023898,2013,495000,347250,0,329250
023898,2014,120000,51000,0,15000
023945,2000,100000,0,0,0
023945,2001,260000,0,0,0
023945,2002,230000,0,0,0
023945,2003,225000,0,0,0
023945,2004,875000,0,0,0
023945,2005,1432500,0,0,0
023945,2006,976219,0,0,0
023945,2007,1157438,0,0,0
023945,2008,2067583,0,0,0
023945,2009,1352304,0,0,0
023945,2010,1950000,0,0,0
023964,2004,240000,0,0,0
023964,2005,240000,0,0,0
023964,2006,320000,0,0,0
023978,1999,75000,10000,0,0
023978,2000,40000,25000,0,20000
023978,2001,75000,65000,0,60000
023978,2002,3020000,0,0,0
023978,2003,4280000,0,0,0
023978,2004,3115000,456857.1428571428,0,0
023978,2005,4250000,270000,0,0
023978,2006,10670000,3406666.666666667,0,0
023978,2007,5625000,2403809.523809523,33333.33333333333,0
023978,2008,5880000,2429345.238095238,0,480000
023978,2009,4830000,1068452.380952381,180000,0
023978,2010,4200000,1249818.181818182,110000,0
023978,2011,4595000,1294642.857142857,140000,22500
023978,2012,2660000,816666.6666666665,110000,90000
023978,2013,2890000,1060000,80000,90000
023978,2014,2200000,483333.3333333333,43333.33333333333,45000
023978,2015,1700000,126000,0,0
023978,2016,990000,133392.8571428571,0,133392.8571428571
023978,2017,785000,93750,0,93750
023978,2018,1190000,103750,0,103750
023978,2019,1165000,105000,0,105000
023978,2020,840000,82500,0,82500
023988,1999,90000,0,0,0
023988,2000,350000,0,0,0
023988,2001,240000,0,0,0
023988,2002,440000,0,0,0
023988,2003,550000,0,0,0
023988,2004,505000,0,0,0
023988,2005,525000,0,0,0
023988,2006,350000,0,0,0
023988,2007,286000,0,0,0
023990,2016,20000,0,0,0
023990,2017,200000,0,0,0
023990,2018,200000,0,0,0
023990,2019,220000,0,0,0
023990,2020,80000,0,0,0
024008,2004,120000,0,0,0
024008,2005,738000,0,0,0
024008,2006,1232000,0,0,0
024021,2012,120000,0,0,0
024021,2013,160000,0,0,0
024032,2001,60000,0,0,0
024032,2002,10000,1000,0,0
024032,2003,25000,0,0,0
024032,2004,45000,0,0,0
024032,2005,30000,0,0,0
024032,2006,10000,0,0,0
024032,2007,15000,0,0,0
024040,2005,12000,0,0,0
024040,2006,10000,0,0,0
024040,2007,76000,0,0,0
024040,2010,135000,0,0,0
024040,2011,210000,0,0,0
024040,2012,20000,0,0,0
024040,2013,35000,0,0,0
024069,1999,40000,0,0,0
024069,2000,40000,0,0,0
024113,2009,30000,0,0,0
024113,2015,5000,0,0,0
024157,2014,10000,0,0,0
024157,2015,450000,0,0,0
024157,2016,111000,0,0,0
024157,2017,20000,0,0,0
024176,2015,20000,0,0,0
024176,2016,70000,0,0,0
024176,2017,35000,0,0,0
024176,2018,20000,0,0,0
024176,2019,78000,0,0,0
024176,2020,78000,0,0,0
024179,1999,5000,0,0,0
024179,2000,25000,0,0,0
024179,2001,40000,0,0,0
024179,2003,5000,0,0,0
024179,2004,10000,0,0,0
024179,2005,5000,5000,0,0
024179,2006,15000,0,0,0
024179,2007,5000,0,0,0
024185,1999,10000,0,0,0
024185,2000,10000,0,0,0
024185,2001,10000,0,0,0
024186,2005,30000,15000,0,0
024186,2006,10000,0,0,0
024187,1999,10000,0,0,0
024187,2004,10000,0,0,0
024197,2009,40000,0,0,0
024197,2010,80000,0,0,0
024197,2011,50000,0,0,0
024197,2020,150000,150000,0,0
024198,2005,25000,0,0,0
024198,2006,25000,0,0,0
024205,2000,20000,0,0,0
024216,2003,20000,20000,0,0
024216,2004,60000,60000,0,0
024216,2005,10000,10000,10000,0
024216,2007,25000,0,0,0
024216,2008,210000,15000,0,0
024216,2009,301250,211250,200000,0
024216,2010,395000,235333.3333333333,150000,0
024216,2011,1090000,665000,10000,0
024216,2012,540000,228333.3333333333,0,0
024216,2013,420000,243333.3333333333,0,0
024216,2014,260000,111000,0,0
024216,2015,560000,184333.3333333333,0,0
024216,2016,410000,170714.2857142857,0,0
024216,2017,780000,375000,0,0
024216,2018,780000,246333.3333333333,0,0
024216,2019,800000,212333.3333333333,0,0
024216,2020,760000,447857.1428571428,0,0
024219,2003,130000,0,0,0
024219,2004,95000,0,0,0
024219,2005,35000,0,0,0
024219,2006,85000,0,0,0
024219,2007,152000,0,0,0
024219,2008,761782,0,0,0
024219,2009,845873,0,0,0
024219,2010,1013745,0,0,0
024249,2015,120000,0,0,0
024249,2016,200000,0,0,0
024249,2017,200000,0,0,0
024249,2018,50000,0,0,0
024249,2019,360000,0,0,0
024249,2020,450000,0,0,0
024283,2003,60000,0,0,0
024283,2004,60000,0,0,0
024283,2005,80000,0,0,0
024283,2006,120000,0,0,0
024283,2007,260000,24761.90476190476,0,0
024283,2008,154000,45599.99999999999,0,0
024283,2009,178000,22800,0,0
024283,2010,255000,32250,0,0
024287,2009,430000,0,0,0
024291,2011,50000,0,0,0
024291,2012,270000,0,0,0
024291,2013,375000,53333.33333333333,53333.33333333333,0
024291,2014,260000,53333.33333333333,53333.33333333333,0
024291,2015,81000,0,0,0
024291,2016,78000,29500,29500,0
024291,2017,40000,0,0,0
024291,2020,80000,0,0,0
024293,1999,2240000,354444.4444444444,0,0
024293,2000,1280000,195444.4444444444,0,0
024293,2001,3045000,524166.6666666667,0,0
024316,2012,160000,0,0,0
024316,2013,610000,0,0,0
024316,2014,600000,0,0,0
024316,2015,520000,0,0,0
024316,2016,155000,50000,0,0
024316,2017,130000,0,0,0
024316,2018,20000,0,0,0
024316,2019,5000,0,0,0
024344,2008,600000,0,0,0
024344,2009,850000,180000,0,180000
024344,2010,1660000,0,0,0
024344,2011,2510000,0,0,0
024344,2012,2100000,180000,0,180000
024344,2013,1740000,0,0,0
024344,2014,1670000,0,0,0
024344,2015,2140000,340000,0,0
024344,2016,2150000,0,0,0
024344,2017,2490000,0,0,0
024344,2018,2420000,0,0,0
024344,2019,2390000,0,0,0
024344,2020,2110000,253333.3333333333,0,0
024351,2020,330000,0,0,0
024360,1999,45000,0,0,0
024360,2000,5000,0,0,0
024363,2010,105000,41666.66666666667,0,0
024378,2006,50000,0,0,0
024379,2013,120000,0,0,0
024379,2014,365000,0,0,0
024379,2015,280000,0,0,0
024379,2016,275000,0,0,0
024379,2017,320000,0,0,0
024379,2018,240000,0,0,0
024379,2019,492500,0,0,0
024379,2020,317500,0,0,0
024381,1999,33540,0,0,0
024381,2000,31499,0,0,0
024381,2001,72438,0,0,0
024381,2002,462687,0,0,0
024381,2003,254365,0,0,0
024396,1999,5000,0,0,0
024396,2000,25000,0,0,0
024396,2001,10000,0,0,0
024396,2006,120000,0,0,0
024396,2007,240000,0,0,0
024396,2008,308600,0,0,0
024396,2009,230000,0,0,0
024396,2010,260000,0,0,0
024396,2011,320000,0,0,0
024396,2012,240000,0,0,0
024396,2013,170000,0,0,0
024396,2014,35000,0,0,0
024396,2015,240000,0,0,0
024396,2016,240000,0,0,0
024396,2017,15000,0,0,0
024396,2018,180000,0,0,0
024396,2019,200000,0,0,0
024396,2020,200000,0,0,0
024402,1999,40000,0,0,0
024402,2000,25000,2857.142857142857,0,0
024405,2003,40000,0,0,0
024405,2004,80000,0,0,0
024405,2005,80000,0,0,0
024405,2006,80000,0,0,0
024405,2007,80000,0,0,0
024405,2008,80000,0,0,0
024405,2009,80000,0,0,0
024405,2010,80000,0,0,0
024405,2011,240000,16444.44444444445,0,16444.44444444445
024405,2012,285000,0,0,0
024405,2013,304000,0,0,0
024405,2014,161950,0,0,0
024405,2015,295000,8857.142857142857,0,0
024405,2016,360000,12000,0,3000
024405,2017,367500,0,0,0
024405,2018,496000,0,0,0
024405,2019,440000,0,0,0
024405,2020,445000,0,0,0
024409,2004,10000,0,0,0
024409,2005,280000,0,0,0
024409,2006,320000,0,0,0
024409,2007,575000,0,0,0
024409,2008,640000,0,0,0
024409,2009,200000,0,0,0
024466,2010,25000,0,0,0
024466,2011,5000,0,0,0
024468,1999,271000,0,0,0
024468,2000,760000,0,0,0
024468,2001,1185000,0,0,0
024468,2002,1524569,0,0,0
024468,2003,1108251,0,0,0
024468,2004,1672355,0,0,0
024468,2005,1632000,0,0,0
024468,2006,1185000,0,0,0
024468,2007,1876000,0,0,0
024468,2008,1280000,0,0,0
024468,2009,1925000,0,0,0
024468,2010,1830000,87500,25000,50000
024468,2011,2480000,0,0,0
024468,2012,2460000,0,0,0
024468,2013,2425000,0,0,0
024468,2014,2540000,50000,0,0
024468,2015,2920000,0,0,0
024468,2016,3380000,0,0,0
024468,2017,3310000,0,0,0
024468,2018,3660000,0,0,0
024468,2019,2284680,0,0,0
024468,2020,4966000,0,0,0
024473,1999,80000,0,0,0
024473,2000,520000,0,0,0
024473,2001,60000,0,0,0
024473,2003,90000,0,0,0
024473,2004,115000,0,0,0
024473,2005,50000,0,0,0
024473,2006,85000,0,0,0
024473,2007,45000,0,0,0
024473,2008,5000,0,0,0
024481,2016,20000,0,0,0
024481,2017,15000,0,0,0
024491,2010,140000,0,0,0
024491,2011,25000,0,0,0
024501,2015,170000,85000,0,0
024501,2016,200000,0,0,0
024501,2017,200000,0,0,0
024501,2018,200000,0,0,0
024501,2019,200000,0,0,0
024501,2020,200000,0,0,0
024503,1999,40000,0,0,0
024503,2000,20000,0,0,0
024503,2001,5000,0,0,0
024503,2002,10000,0,0,0
024503,2003,10000,0,0,0
024503,2004,10000,0,0,0
024503,2005,10000,0,0,0
024503,2006,10000,0,0,0
024503,2007,10000,0,0,0
024537,2000,65000,0,0,0
024537,2001,185000,0,0,0
024538,2000,50000,0,0,0
024538,2005,40000,0,0,0
024538,2006,5000,0,0,0
024538,2009,90000,0,0,0
024544,2004,40000,0,0,0
024544,2005,20000,0,0,0
024607,1999,265000,0,0,0
024607,2000,250000,0,0,0
024607,2001,225000,0,0,0
024607,2002,200000,0,0,0
024607,2003,200000,0,0,0
024616,2015,76000,0,0,0
024616,2016,208500,0,0,0
024616,2017,210000,0,0,0
024616,2018,210000,0,0,0
024616,2019,210000,0,0,0
024616,2020,210000,30000,0,0
024617,2011,210000,0,0,0
024617,2012,240000,160000,0,160000
024617,2013,160000,0,0,0
024617,2014,360000,0,0,0
024617,2015,330000,0,0,0
024617,2016,195000,0,0,0
024617,2017,180000,0,0,0
024617,2018,180000,0,0,0
024617,2019,180000,0,0,0
024617,2020,180000,0,0,0
024618,1999,90000,0,0,0
024618,2000,105000,0,0,0
024618,2001,15000,0,0,0
024618,2002,161636,0,0,0
024618,2003,175000,0,0,0
024638,2015,101000,0,0,0
024638,2016,421000,0,0,0
024638,2017,282000,0,0,0
024638,2018,550000,120000,0,0
024638,2019,295000,60000,0,0
024638,2020,470000,50000,0,0
024699,2001,40000,0,0,0
024699,2005,40000,0,0,0
024699,2006,80000,0,0,0
024699,2007,10000,0,0,0
024708,2007,120000,0,0,0
024708,2008,320000,0,0,0
024708,2009,410000,0,0,0
024708,2010,380000,0,0,0
024708,2011,220000,0,0,0
024708,2012,200000,0,0,0
024708,2013,200000,0,0,0
024708,2014,200000,0,0,0
024708,2015,200000,0,0,0
024708,2016,30000,0,0,0
024708,2017,180000,112500,0,0
024708,2018,180000,90000,0,0
024708,2019,180000,0,0,0
024708,2020,180000,0,0,0
024720,2015,120000,0,0,0
024720,2016,120000,0,0,0
024720,2017,120000,0,0,0
024720,2018,120000,0,0,0
024720,2019,5000,0,0,0
024747,2008,90000,0,0,0
024747,2009,135000,0,0,0
024779,1999,60000,0,0,0
024783,2003,100000,60000,0,40000
024783,2004,80000,80000,0,0
024783,2005,105000,45000,0,0
024783,2006,60000,0,0,0
024783,2007,140000,0,0,0
024783,2008,200000,0,0,0
024783,2009,38750,28750,28750,0
024783,2010,20000,0,0,0
024783,2011,15000,0,0,0
024783,2018,20000,0,0,0
024783,2019,100000,0,0,0
024783,2020,60000,0,0,0
024795,1999,200000,0,0,0
024795,2000,200000,30000,0,0
024795,2001,165000,17500,0,0
024795,2002,360000,40000,0,0
024795,2003,340000,66666.66666666666,0,0
024795,2004,265000,85916.66666666666,0,10000
024795,2005,265000,99666.66666666666,0,25000
024795,2006,200000,66666.66666666666,0,0
024795,2007,300000,66666.66666666666,0,0
024795,2008,520000,25000,0,0
024795,2009,785000,520000,340000,0
024795,2010,780000,529166.6666666666,342500,0
024795,2011,290000,193333.3333333333,126666.6666666667,0
024795,2012,215000,0,0,0
024795,2013,240000,0,0,0
024795,2014,240000,0,0,0
024795,2015,240000,0,0,0
024795,2016,205000,0,0,0
024795,2017,180000,0,0,0
024795,2018,460000,57500,37500,0
024795,2019,350000,0,0,0
024795,2020,350000,0,0,0
024800,1999,560000,0,0,0
024800,2000,555000,0,0,0
024800,2001,1365000,0,0,0
024800,2002,1890000,0,0,0
024800,2003,2737100,0,0,0
024800,2004,2150000,0,0,0
024800,2005,4013000,0,0,0
024800,2006,5475000,0,0,0
024800,2007,11355000,0,0,0
024800,2008,10150000,0,0,0
024800,2009,9530000,0,0,0
024800,2010,9730000,1054831.501831502,0,0
024800,2011,9830000,2905738.095238095,0,0
024800,2012,9140000,1171904.761904762,0,41666.66666666666
024800,2013,10330000,1582871.148459384,0,120000
024800,2014,9410000,1124000,0,120000
024800,2015,12940000,1488750,0,0
024800,2016,8620000,986589.2857142857,0,51428.57142857143
024800,2017,13543000,312692.3076923077,0,15000
024800,2018,13850000,0,0,0
024800,2019,13990000,0,0,0
024800,2020,13810000,100000,0,0
024810,2010,350000,350000,350000,0
024810,2011,360000,360000,360000,0
024810,2012,320000,320000,320000,0
024837,2020,10000,0,0,0
024840,1999,185000,0,0,0
024840,2000,180000,0,0,0
024840,2001,200000,0,0,0
024840,2002,20000,0,0,0
024840,2003,45000,0,0,0
024843,2005,145000,0,0,0
024843,2006,205000,0,0,0
024843,2007,792750,0,0,0
024843,2008,1673000,0,0,0
024843,2009,1250000,0,0,0
024843,2010,960000,0,0,0
024843,2011,1030000,0,0,0
024844,2005,5000,0,0,0
024844,2006,15000,0,0,0
024844,2007,125000,0,0,0
024844,2008,130000,0,0,0
024844,2009,10000,0,0,0
024856,2001,60000,0,0,0
024856,2002,200000,0,0,0
024856,2003,200000,0,0,0
024856,2004,600000,0,0,0
024856,2005,975000,0,0,0
024856,2006,1470000,0,0,0
024856,2007,1280000,0,0,0
024856,2008,1930000,0,0,0
024856,2009,2305000,0,0,0
024856,2010,2740000,300000,0,0
024856,2011,2970000,225000,225000,0
024856,2012,2815000,0,0,0
024856,2013,3933000,0,0,0
024856,2014,4776000,0,0,0
024856,2015,4475900,0,0,0
024856,2016,4901200,0,0,0
024856,2017,5429500,119666.6666666667,9666.666666666666,110000
024856,2018,4410000,0,0,0
024856,2019,8340000,0,0,0
024856,2020,9730000,0,0,0
024858,1999,5000,0,0,0
024861,2020,200000,0,0,0
024870,1999,945000,0,0,0
024870,2000,145000,0,0,0
024870,2001,5000,0,0,0
024870,2002,240000,0,0,0
024870,2003,1828000,0,0,0
024870,2004,4880000,0,0,0
024893,2008,142295,0,0,0
024893,2009,190000,0,0,0
024898,2003,20000,0,0,0
024898,2004,40000,0,0,0
024898,2005,60000,0,0,0
024898,2006,20000,0,0,0
024898,2007,40000,0,0,0
024898,2008,40000,0,0,0
024905,2015,260000,250000,160000,0
024905,2016,440000,415000,0,70000
024905,2017,435000,201000,25000,20000
024905,2018,436000,238333.3333333333,100000,0
024905,2019,664000,415999.9999999999,30000,0
024905,2020,675000,370833.3333333333,0,0
024912,2012,15000,15000,0,0
024912,2013,5000,1666.666666666667,0,0
024931,1999,30000,0,0,0
024975,2009,10000,0,0,0
024975,2015,20000,0,0,0
024982,1999,40000,0,0,0
024982,2000,60000,0,0,0
024982,2001,40000,0,0,0
024982,2002,40000,0,0,0
024982,2003,60000,0,0,0
024982,2004,120000,0,0,0
024982,2005,120000,0,0,0
024982,2006,120000,0,0,0
024982,2007,120000,0,0,0
024997,1999,110000,0,0,0
025000,1999,110000,0,0,0
025000,2000,100000,0,0,0
025000,2001,10000,0,0,0
025000,2003,40000,0,0,0
025000,2004,140000,0,0,0
025000,2005,120000,0,0,0
025000,2006,70000,0,0,0
025000,2007,185000,0,0,0
025021,1999,160000,0,0,0
025021,2000,280000,0,0,0
025021,2001,300000,0,0,0
025021,2002,280000,0,0,0
025021,2003,280000,0,0,0
025021,2004,320000,0,0,0
025021,2005,380000,0,0,0
025021,2006,320000,0,0,0
025021,2007,320000,0,0,0
025021,2008,320000,0,0,0
025021,2009,180000,0,0,0
025021,2010,110000,0,0,0
025053,1999,60000,0,0,0
025056,1999,6340000,0,0,0
025056,2000,6880000,12000,0,12000
